s,carat,cut,color,clarity,depth,table,price,x,y,z
33280,0.23,Good,E,VVS1,62.8,62,462,3.9,3.93,2.46
33281,0.31,Very Good,G,SI1,61.5,59,462,4.34,4.38,2.68
33282,0.31,Premium,G,SI1,62.1,58,462,4.33,4.36,2.7
33283,0.31,Good,D,SI2,63.7,58,462,4.27,4.3,2.73
33284,0.31,Very Good,D,SI2,61.8,60,462,4.33,4.37,2.69
33285,0.31,Very Good,D,SI2,62.9,54,462,4.3,4.35,2.72
33286,0.31,Very Good,D,SI2,62.8,53,462,4.35,4.37,2.74
33287,0.31,Good,D,SI2,63.6,54,462,4.31,4.34,2.75
33288,0.31,Very Good,G,SI1,62.8,55,462,4.32,4.38,2.73
33289,0.31,Ideal,G,SI1,62.2,55,462,4.36,4.38,2.72
33290,0.31,Premium,G,SI1,61.8,60,462,4.32,4.35,2.68
33291,0.31,Very Good,D,SI2,62.5,55,462,4.3,4.34,2.7
33292,0.31,Very Good,D,SI2,62.7,59,462,4.3,4.35,2.71
33293,0.31,Premium,D,SI2,62.1,59,462,4.31,4.35,2.69
33294,0.31,Premium,D,SI2,60.1,58,462,4.38,4.4,2.64
33295,0.31,Very Good,G,SI1,63,58,462,4.3,4.34,2.72
33296,0.31,Premium,D,SI2,60.1,60,462,4.38,4.41,2.64
33297,0.31,Good,G,SI1,63.2,54,462,4.31,4.33,2.73
33298,0.31,Ideal,D,SI2,62.1,57,462,4.32,4.34,2.69
33299,0.31,Good,G,SI1,63.6,57,462,4.29,4.33,2.74
33300,0.31,Ideal,G,SI1,62.2,55,462,4.35,4.36,2.71
33301,0.31,Good,E,VVS1,59,59,826,4.4,4.42,2.6
33302,0.51,Premium,E,I1,58,60,826,5.29,5.23,3.05
33303,0.4,Good,F,VS2,63.4,54.4,826,4.68,4.73,2.99
33304,0.31,Very Good,D,VVS1,61.1,56,826,4.35,4.42,2.68
33305,0.38,Very Good,J,IF,60.9,61,827,4.66,4.73,2.86
33306,0.33,Ideal,H,VVS2,61.3,56,827,4.43,4.47,2.73
33307,0.28,Ideal,D,VVS2,61.1,55,827,4.23,4.28,2.6
33308,0.4,Good,D,VS2,61.2,62,827,4.7,4.75,2.89
33309,0.41,Good,F,VS1,64.4,57,827,4.67,4.71,3.02
33310,0.41,Good,E,VS1,62.8,58,827,4.67,4.7,2.94
33311,0.35,Very Good,D,SI1,63.3,57,827,4.53,4.51,2.86
33312,0.35,Ideal,D,SI1,62.3,55,827,4.56,4.52,2.83
33313,0.35,Ideal,D,SI1,60.7,57,827,4.57,4.53,2.76
33314,0.35,Premium,D,SI1,60.2,57,827,4.61,4.56,2.76
33315,0.35,Ideal,D,SI1,61.6,57,827,4.55,4.54,2.8
33316,0.35,Premium,D,SI1,61.8,59,827,4.56,4.54,2.81
33317,0.35,Premium,D,SI1,61,60,827,4.58,4.54,2.78
33318,0.35,Premium,D,SI1,60.1,61,827,4.59,4.56,2.75
33319,0.35,Ideal,D,SI1,60.8,55,827,4.59,4.56,2.78
33320,0.35,Ideal,D,SI1,61.6,55,827,4.56,4.53,2.8
33321,0.35,Premium,D,SI1,62.1,58,827,4.54,4.51,2.81
33322,0.35,Ideal,D,SI1,62.3,55,827,4.54,4.51,2.82
33323,0.35,Premium,D,SI1,60.9,58,827,4.55,4.52,2.76
33324,0.35,Ideal,D,SI1,62.3,57,827,4.52,4.5,2.81
33325,0.35,Ideal,D,SI1,61.6,56,827,4.53,4.49,2.78
33326,0.35,Ideal,D,SI1,62.7,56,827,4.51,4.49,2.82
33327,0.35,Ideal,D,SI1,63,57,827,4.52,4.46,2.83
33328,0.35,Ideal,D,SI1,61.3,57,827,4.57,4.54,2.79
33329,0.38,Ideal,F,SI2,60.6,56,827,4.73,4.7,2.86
33330,0.5,Fair,F,I1,57.5,66,827,5.3,5.17,3.01
33331,0.41,Ideal,I,VVS2,61.6,57,827,4.76,4.78,2.94
33332,0.41,Very Good,G,VS2,60.9,61,827,4.74,4.75,2.89
33333,0.41,Good,I,VVS2,63.5,57,827,4.72,4.76,3.01
33334,0.41,Very Good,G,VS2,59.8,61,827,4.78,4.82,2.87
33335,0.32,Ideal,F,VVS1,61.1,56,827,4.42,4.45,2.71
33336,0.41,Premium,G,VS2,59.8,58,827,4.8,4.84,2.88
33337,0.41,Premium,G,VS2,59.2,58,827,4.8,4.83,2.85
33338,0.41,Ideal,G,VS2,61.4,54,827,4.77,4.84,2.95
33339,0.41,Ideal,G,VS2,62.1,57,827,4.72,4.78,2.95
33340,0.41,Premium,G,VS2,60.8,59,827,4.78,4.8,2.91
33341,0.41,Premium,I,VVS2,62.4,60,827,4.7,4.73,2.94
33342,0.41,Very Good,G,VS2,59.9,59,827,4.82,4.86,2.9
33343,0.41,Premium,G,VS2,59.7,59,827,4.81,4.84,2.88
33344,0.41,Ideal,H,VS1,62.7,56,827,4.73,4.77,2.98
33345,0.41,Premium,G,VS2,62.4,58,827,4.72,4.76,2.96
33346,0.41,Premium,G,VS2,62.6,58,827,4.71,4.74,2.96
33347,0.41,Ideal,G,VS2,62.7,56,827,4.71,4.76,2.97
33348,0.41,Premium,G,VS2,61.8,59,827,4.72,4.76,2.93
33349,0.41,Premium,G,VS2,61.4,59,827,4.75,4.79,2.93
33350,0.41,Ideal,G,VS2,62.4,55,827,4.73,4.76,2.96
33351,0.41,Premium,G,VS2,60.9,58,827,4.8,4.83,2.93
33352,0.41,Ideal,G,VS2,62.7,55,827,4.75,4.79,2.99
33353,0.41,Premium,G,VS2,61.9,59,827,4.73,4.77,2.94
33354,0.41,Ideal,G,VS2,59.8,57,827,4.81,4.85,2.89
33355,0.41,Very Good,G,VS2,61,56,827,4.81,4.83,2.94
33356,0.41,Premium,G,VS2,62.6,59,827,4.73,4.76,2.97
33357,0.41,Premium,G,VS2,61.5,58,827,4.8,4.82,2.96
33358,0.41,Good,I,VVS2,63.9,55,827,4.71,4.74,3.02
33359,0.41,Ideal,G,VS2,62.7,56,827,4.74,4.77,2.98
33360,0.41,Good,J,IF,63.5,54,827,4.7,4.75,3
33361,0.41,Very Good,I,VVS2,62.9,58,827,4.71,4.74,2.97
33362,0.41,Very Good,G,VS2,62.9,59,827,4.7,4.75,2.97
33363,0.41,Ideal,G,VS2,60.9,57,827,4.79,4.84,2.93
33364,0.41,Ideal,G,VS2,62.4,54,827,4.78,4.81,2.99
33365,0.41,Ideal,H,VS1,61.9,56,827,4.75,4.78,2.95
33366,0.41,Premium,G,VS2,61.6,58,827,4.73,4.78,2.93
33367,0.41,Ideal,G,VS2,61.4,55,827,4.75,4.8,2.93
33368,0.41,Very Good,H,VS1,62,56,827,4.74,4.78,2.95
33369,0.41,Very Good,G,VS2,61.3,57,827,4.76,4.8,2.93
33370,0.41,Very Good,H,VS1,62.8,59,827,4.73,4.64,2.94
33371,0.41,Ideal,I,VVS2,61.7,56,827,4.77,4.8,2.95
33372,0.41,Premium,H,VS1,62.6,60,827,4.75,4.77,2.98
33373,0.41,Very Good,G,VS2,61.7,61,827,4.7,4.74,2.91
33374,0.41,Premium,G,VS2,61.8,58,827,4.75,4.77,2.94
33375,0.41,Ideal,G,VS2,62.5,56,827,4.72,4.75,2.96
33376,0.41,Ideal,I,VVS2,62.3,56,827,4.73,4.77,2.96
33377,0.41,Good,I,VVS2,63.1,56,827,4.72,4.75,2.99
33378,0.41,Ideal,G,VS2,62.7,56,827,4.72,4.76,2.97
33379,0.41,Premium,I,VVS2,59.9,58,827,4.81,4.87,2.9
33380,0.41,Ideal,G,VS2,62.5,54,827,4.75,4.78,2.98
33381,0.41,Premium,I,VVS2,62.1,58,827,4.76,4.78,2.96
33382,0.41,Premium,G,VS2,61.4,59,827,4.75,4.79,2.93
33383,0.41,Good,J,IF,63.6,54,827,4.72,4.75,3.01
33384,0.41,Ideal,G,VS2,62.2,57,827,4.71,4.74,2.94
33385,0.34,Ideal,E,VS1,62.4,54,827,4.45,4.49,2.79
33386,0.32,Ideal,E,VVS1,62.2,55,827,4.37,4.41,2.73
33387,0.32,Ideal,E,VVS1,61.6,56,827,4.37,4.43,2.71
33388,0.41,Ideal,H,VS1,61.8,56,827,4.77,4.81,2.96
33389,0.36,Ideal,F,VVS2,61.5,55,828,4.59,4.62,2.83
33390,0.31,Ideal,D,VVS2,61.8,54,828,4.36,4.38,2.7
33391,0.31,Ideal,D,VVS2,61.5,56,828,4.39,4.43,2.71
33392,0.32,Ideal,F,VVS1,61,56,828,4.42,4.47,2.71
33393,0.33,Ideal,F,VVS1,60.6,59,828,4.45,4.5,2.71
33394,0.31,Ideal,F,VVS1,62.1,54,828,4.35,4.38,2.71
33395,0.31,Ideal,F,VVS1,62.4,55,828,4.33,4.36,2.71
33396,0.31,Ideal,F,VVS1,62,55,828,4.34,4.37,2.7
33397,0.44,Ideal,J,VS2,62.3,54,828,4.89,4.86,3.04
33398,0.39,Ideal,F,VS2,62.1,53,828,4.73,4.77,2.95
33399,0.32,Ideal,D,VS2,61,56,828,4.41,4.44,2.7
33400,0.4,Ideal,I,VS1,62,54,828,4.72,4.75,2.94
33401,0.36,Ideal,E,VS1,62,55,828,4.58,4.6,2.85
33402,0.47,Fair,E,SI1,65.2,59,828,4.75,4.82,3.12
33403,0.28,Ideal,F,IF,62.4,55,828,4.2,4.17,2.61
33404,0.28,Premium,E,VVS2,60.1,59,828,4.26,4.22,2.55
33405,0.28,Ideal,E,VVS1,62,56,828,4.23,4.19,2.61
33406,0.28,Ideal,E,VVS2,62.4,56,828,4.2,4.16,2.61
33407,0.28,Ideal,E,VVS2,62.1,56,828,4.21,4.19,2.61
33408,0.28,Ideal,E,VVS2,60.3,57,828,4.25,4.21,2.55
33409,0.28,Premium,E,VVS1,62.9,52,828,4.21,4.18,2.64
33410,0.28,Premium,E,VVS1,61.1,60,828,4.21,4.17,2.56
33411,0.28,Premium,E,VVS1,61.3,60,828,4.21,4.18,2.57
33412,0.32,Ideal,G,VS1,60.8,57,828,4.42,4.39,2.68
33413,0.32,Good,F,VS2,63.6,57,828,4.37,4.34,2.77
33414,0.32,Premium,H,VVS2,61,58,828,4.44,4.41,2.7
33415,0.32,Premium,H,VVS2,61.6,55,828,4.44,4.42,2.73
33416,0.32,Premium,H,VVS2,60.2,60,828,4.48,4.45,2.69
33417,0.32,Premium,H,VVS2,62.3,58,828,4.37,4.33,2.71
33418,0.32,Very Good,H,VVS2,63.4,56,828,4.37,4.34,2.76
33419,0.32,Premium,H,VVS2,62.1,58,828,4.39,4.34,2.71
33420,0.32,Ideal,H,VVS2,62.9,57,828,4.39,4.36,2.75
33421,0.32,Ideal,H,VVS2,61.9,55,828,4.39,4.37,2.71
33422,0.32,Ideal,H,VVS2,61.7,56,828,4.42,4.37,2.71
33423,0.32,Ideal,H,VVS2,61.8,55,828,4.42,4.38,2.72
33424,0.32,Ideal,H,VVS2,61.8,55,828,4.42,4.38,2.72
33425,0.32,Ideal,H,VVS2,62,55,828,4.42,4.39,2.73
33426,0.32,Ideal,H,VVS2,61.2,56,828,4.43,4.4,2.7
33427,0.32,Premium,G,VS1,59.2,59,828,4.47,4.45,2.64
33428,0.32,Ideal,G,VS1,61.3,55,828,4.46,4.42,2.72
33429,0.32,Ideal,G,VS1,60.5,56,828,4.44,4.42,2.68
33430,0.32,Ideal,G,VS1,61.2,56,828,4.44,4.42,2.71
33431,0.32,Ideal,G,VS1,61.8,55,828,4.45,4.42,2.74
33432,0.32,Premium,G,VS1,62.1,56,828,4.43,4.4,2.74
33433,0.32,Premium,G,VS1,60.6,60,828,4.44,4.4,2.68
33434,0.32,Premium,G,VS1,62.1,55,828,4.44,4.41,2.75
33435,0.32,Ideal,G,VS1,61.2,56,828,4.45,4.41,2.71
33436,0.32,Ideal,G,VS1,62.1,55,828,4.42,4.4,2.74
33437,0.32,Ideal,G,VS1,61.2,57,828,4.43,4.4,2.7
33438,0.32,Premium,G,VS1,61.3,62,828,4.42,4.39,2.7
33439,0.32,Premium,G,VS1,61,59,828,4.43,4.39,2.69
33440,0.32,Ideal,G,VS1,61.7,55,828,4.43,4.39,2.72
33441,0.32,Ideal,G,VS1,61.9,55,828,4.43,4.39,2.73
33442,0.32,Ideal,G,VS1,61.6,57,828,4.42,4.38,2.71
33443,0.32,Ideal,G,VS1,62.8,54,828,4.41,4.38,2.76
33444,0.32,Ideal,G,VS1,61.6,56,828,4.42,4.38,2.71
33445,0.32,Ideal,G,VS1,62.1,55,828,4.41,4.38,2.73
33446,0.32,Premium,G,VS1,61.7,58,828,4.41,4.38,2.71
33447,0.32,Ideal,G,VS1,62.9,57,828,4.4,4.37,2.76
33448,0.32,Ideal,G,VS1,61.7,55,828,4.41,4.37,2.71
33449,0.32,Ideal,G,VS1,62,56,828,4.41,4.37,2.72
33450,0.32,Ideal,G,VS1,63,55,828,4.38,4.35,2.75
33451,0.32,Ideal,G,VS1,62,56,828,4.39,4.35,2.71
33452,0.32,Premium,G,VS1,62.4,58,828,4.4,4.35,2.73
33453,0.32,Premium,G,VS1,61.4,58,828,4.4,4.36,2.69
33454,0.32,Premium,G,VS1,62.1,58,828,4.39,4.37,2.72
33455,0.32,Ideal,G,VS1,62.3,54,828,4.39,4.37,2.73
33456,0.32,Ideal,G,VS1,62.3,56,828,4.39,4.37,2.73
33457,0.32,Very Good,G,VS1,63.2,55,828,4.39,4.37,2.77
33458,0.32,Ideal,G,VS1,61.3,57,828,4.4,4.37,2.69
33459,0.32,Ideal,G,VS1,62.3,55,828,4.4,4.37,2.73
33460,0.32,Premium,G,VS1,62.8,58,828,4.39,4.34,2.74
33461,0.32,Premium,G,VS1,61.8,60,828,4.36,4.35,2.69
33462,0.32,Premium,G,VS1,62.8,59,828,4.37,4.33,2.73
33463,0.32,Premium,F,VS2,59.4,58,828,4.48,4.44,2.65
33464,0.32,Ideal,F,VS2,61.1,57,828,4.47,4.44,2.72
33465,0.32,Premium,F,VS2,59.5,61,828,4.46,4.42,2.64
33466,0.32,Premium,F,VS2,60.7,58,828,4.45,4.41,2.69
33467,0.32,Ideal,F,VS2,61.9,56,828,4.44,4.41,2.74
33468,0.32,Premium,F,VS2,60.8,58,828,4.44,4.41,2.69
33469,0.32,Ideal,F,VS2,61.2,56,828,4.44,4.41,2.71
33470,0.32,Premium,F,VS2,59.7,59,828,4.44,4.41,2.64
33471,0.32,Ideal,F,VS2,60.3,55,828,4.45,4.4,2.67
33472,0.32,Ideal,F,VS2,61.3,56,828,4.43,4.41,2.71
33473,0.32,Ideal,F,VS2,62.4,55,828,4.43,4.41,2.76
33474,0.32,Ideal,F,VS2,61.1,57,828,4.44,4.4,2.7
33475,0.32,Premium,F,VS2,61.2,59,828,4.42,4.4,2.7
33476,0.32,Ideal,F,VS2,61.5,56,828,4.42,4.4,2.71
33477,0.32,Ideal,F,VS2,61.5,55,828,4.42,4.4,2.71
33478,0.32,Premium,F,VS2,60.2,59,828,4.43,4.4,2.66
33479,0.32,Ideal,F,VS2,61.6,57,828,4.43,4.4,2.72
33480,0.32,Ideal,F,VS2,61.6,55,828,4.43,4.4,2.72
33481,0.32,Premium,F,VS2,60.6,59,828,4.44,4.4,2.68
33482,0.32,Ideal,F,VS2,61.7,55,828,4.41,4.4,2.72
33483,0.32,Premium,F,VS2,61.5,58,828,4.42,4.39,2.71
33484,0.32,Premium,F,VS2,61.1,58,828,4.42,4.39,2.69
33485,0.32,Premium,F,VS2,61.4,60,828,4.42,4.38,2.7
33486,0.32,Ideal,F,VS2,62.6,55,828,4.41,4.38,2.75
33487,0.32,Premium,F,VS2,61.7,58,828,4.41,4.38,2.71
33488,0.32,Ideal,F,VS2,62.4,54,828,4.4,4.38,2.74
33489,0.32,Premium,F,VS2,61,61,828,4.41,4.38,2.68
33490,0.32,Ideal,F,VS2,62.3,56,828,4.4,4.37,2.73
33491,0.32,Ideal,F,VS2,62.5,56,828,4.38,4.36,2.73
33492,0.32,Ideal,F,VS2,61.9,56,828,4.39,4.37,2.71
33493,0.32,Ideal,F,VS2,61.3,57,828,4.4,4.37,2.69
33494,0.32,Premium,F,VS2,61.3,60,828,4.4,4.37,2.69
33495,0.32,Premium,F,VS2,62.1,59,828,4.41,4.35,2.72
33496,0.32,Ideal,F,VS2,62.2,55,828,4.37,4.35,2.71
33497,0.32,Ideal,F,VS2,62.4,56,828,4.37,4.35,2.72
33498,0.32,Ideal,F,VS2,62.1,57,828,4.38,4.35,2.71
33499,0.32,Ideal,F,VS2,62.8,57,828,4.36,4.33,2.73
33500,0.32,Ideal,F,VS2,62.4,57,828,4.38,4.34,2.72
33501,0.32,Ideal,F,VS2,62.8,53,828,4.38,4.34,2.74
33502,0.32,Very Good,F,VS2,63.4,57,828,4.36,4.32,2.75
33503,0.32,Very Good,F,VS2,63.2,58,828,4.35,4.32,2.74
33504,0.3,Ideal,F,VS2,60.5,56,828,4.37,4.33,2.63
33505,0.32,Ideal,G,VS1,61.2,56,828,4.43,4.39,2.7
33506,0.32,Premium,G,VS1,62.5,60,828,4.35,4.29,2.7
33507,0.32,Ideal,F,VS2,62.5,56,828,4.4,4.37,2.74
33508,0.44,Premium,G,VS2,60.6,58,828,4.9,4.96,2.99
33509,0.4,Very Good,J,IF,62.7,60,828,4.64,4.7,2.93
33510,0.4,Very Good,J,IF,62.2,61,828,4.68,4.71,2.92
33511,0.4,Ideal,J,IF,62.4,56,828,4.71,4.74,2.95
33512,0.33,Ideal,F,VVS1,62.1,56,828,4.43,4.46,2.76
33513,0.4,Ideal,J,IF,62.6,56,828,4.71,4.75,2.96
33514,0.32,Premium,D,VS2,58.8,59,829,4.52,4.49,2.65
33515,0.44,Very Good,F,SI1,62.8,59,829,4.88,4.91,3.07
33516,0.42,Very Good,I,SI1,63.5,54,829,4.76,4.72,3.01
33517,0.33,Premium,E,VS2,62,60,829,4.46,4.41,2.75
33518,0.32,Ideal,F,VVS2,60.4,57,829,4.46,4.47,2.7
33519,0.33,Ideal,F,VVS1,62,59,829,4.42,4.45,2.75
33520,0.41,Ideal,H,VS1,61.6,57,829,4.77,4.81,2.95
33521,0.42,Ideal,G,SI2,60.7,57,829,4.87,4.84,2.95
33522,0.34,Ideal,E,VS2,62,56,829,4.48,4.46,2.77
33523,0.34,Ideal,E,VS2,62.2,57,829,4.46,4.42,2.76
33524,0.47,Fair,E,SI1,67.9,56,829,4.84,4.65,3.24
33525,0.35,Ideal,E,VS1,62.3,56,829,4.5,4.52,2.81
33526,0.35,Ideal,D,VS2,62.5,55,829,4.5,4.55,2.83
33527,0.35,Ideal,D,VS2,61.8,56,829,4.51,4.55,2.8
33528,0.35,Ideal,D,VS2,62.3,55,829,4.52,4.54,2.82
33529,0.35,Premium,D,VS2,61.9,58,829,4.51,4.6,2.82
33530,0.35,Very Good,E,VS1,62.3,60,829,4.5,4.52,2.81
33531,0.35,Ideal,D,VS2,60.6,56,829,4.54,4.57,2.76
33532,0.35,Ideal,D,VS2,61.9,55,829,4.5,4.54,2.8
33533,0.35,Premium,D,VS2,60.4,58,829,4.53,4.58,2.75
33534,0.35,Ideal,D,VS2,60.7,56,829,4.56,4.6,2.78
33535,0.35,Ideal,D,VS2,61.8,55,829,4.53,4.56,2.81
33536,0.35,Premium,D,VS2,62,58,829,4.54,4.56,2.82
33537,0.35,Ideal,D,VS2,61.6,56,829,4.53,4.56,2.8
33538,0.35,Ideal,D,VS2,62.4,57,829,4.51,4.56,2.83
33539,0.35,Ideal,E,VS1,61.6,57,829,4.5,4.53,2.78
33540,0.35,Premium,E,VS1,60.8,58,829,4.55,4.58,2.78
33541,0.35,Ideal,D,VS2,61.3,56,829,4.54,4.56,2.79
33542,0.35,Ideal,D,VS2,60.9,57,829,4.51,4.55,2.76
33543,0.35,Ideal,E,VS1,61.2,56,829,4.53,4.55,2.78
33544,0.35,Ideal,E,VS1,61.9,56,829,4.51,4.53,2.8
33545,0.35,Ideal,D,VS2,62,55,829,4.47,4.53,2.79
33546,0.45,Good,E,SI1,63.9,57,829,4.81,4.86,3.09
33547,0.35,Ideal,D,VS2,62.4,55,829,4.48,4.52,2.81
33548,0.35,Premium,D,VS2,59.7,58,829,4.57,4.61,2.74
33549,0.35,Ideal,D,VS2,61.5,56,829,4.53,4.55,2.79
33550,0.31,Very Good,F,VVS1,61.8,59,830,4.33,4.36,2.69
33551,0.35,Ideal,F,VVS2,62.5,56,830,4.51,4.55,2.83
33552,0.42,Ideal,H,VS1,61.8,55,830,4.82,4.85,2.99
33553,0.3,Ideal,G,IF,62.3,52.8,830,4.29,4.33,2.69
33554,0.3,Ideal,G,IF,62,54.4,830,4.3,4.32,2.67
33555,0.46,Fair,H,VS2,65.6,58,830,4.8,4.84,3.16
33556,0.41,Ideal,J,VS1,60.2,57,830,4.85,4.81,2.91
33557,0.41,Premium,J,VS1,62,55,830,4.77,4.74,2.95
33558,0.41,Premium,J,VS1,61.3,59,830,4.78,4.74,2.92
33559,0.41,Premium,J,VS1,62.1,58,830,4.79,4.75,2.96
33560,0.41,Ideal,J,VS1,62.1,56,830,4.79,4.75,2.96
33561,0.41,Ideal,J,VS1,62.7,57,830,4.75,4.72,2.97
33562,0.41,Premium,J,VS1,60.8,61,830,4.79,4.72,2.89
33563,0.41,Good,J,VS1,63.7,56,830,4.71,4.68,2.99
33564,0.41,Premium,F,SI2,60.8,58,830,4.83,4.78,2.92
33565,0.45,Premium,I,SI2,60.1,59,830,4.96,4.92,3.02
33566,0.39,Good,E,VS2,63.1,56,830,4.63,4.69,2.94
33567,0.43,Premium,D,SI1,60.1,58,830,4.89,4.93,2.95
33568,0.43,Ideal,D,SI1,61.5,56,830,4.82,4.87,2.98
33569,0.43,Premium,D,SI1,61.1,59,830,4.83,4.89,2.97
33570,0.43,Premium,D,SI1,61.2,58,830,4.83,4.87,2.97
33571,0.3,Very Good,G,IF,61.4,59,831,4.27,4.3,2.63
33572,0.45,Ideal,G,SI1,61.6,54,831,4.96,4.98,3.06
33573,0.38,Very Good,D,SI1,62.2,53.8,831,4.65,4.69,2.9
33574,0.3,Very Good,F,VVS1,61.6,59,832,4.29,4.33,2.66
33575,0.3,Very Good,F,VVS1,62.2,56,832,4.28,4.3,2.67
33576,0.39,Very Good,F,VS2,60.1,56,832,4.77,4.82,2.88
33577,0.36,Very Good,D,VS1,59,57,832,4.71,4.74,2.79
33578,0.38,Ideal,H,VVS2,62.2,54.6,832,4.62,4.66,2.89
33579,0.38,Ideal,H,VVS2,62.5,53.4,832,4.63,4.66,2.9
33580,0.38,Ideal,H,VVS2,62.1,53.9,832,4.64,4.69,2.9
33581,0.38,Ideal,H,VVS2,62.3,53.3,832,4.65,4.69,2.91
33582,0.38,Ideal,G,VS1,61.3,55.8,832,4.65,4.71,2.87
33583,0.44,Premium,F,SI2,62.8,60,832,4.86,4.82,3.04
33584,0.33,Ideal,F,VVS2,62.4,56,832,4.41,4.43,2.76
33585,0.41,Very Good,E,VS2,62.7,58,833,4.68,4.73,2.95
33586,0.35,Very Good,G,IF,62.1,56,833,4.54,4.57,2.82
33587,0.37,Premium,F,VS1,62.7,51,833,4.65,4.57,2.89
33588,0.42,Ideal,I,SI1,61.8,55,833,4.81,4.83,2.98
33589,0.41,Fair,G,VVS2,64.7,56,833,4.68,4.72,3.04
33590,0.37,Ideal,G,VS2,61.3,57,833,4.64,4.6,2.83
33591,0.37,Premium,E,SI1,59.9,59,833,4.7,4.68,2.81
33592,0.37,Premium,H,VS1,60.9,60,833,4.63,4.6,2.81
33593,0.37,Premium,G,VS2,60.1,59,833,4.68,4.64,2.8
33594,0.37,Premium,G,VS2,60.7,57,833,4.69,4.64,2.83
33595,0.37,Premium,G,VS2,59.3,60,833,4.71,4.67,2.78
33596,0.37,Premium,G,VS2,61.2,57,833,4.63,4.59,2.82
33597,0.37,Ideal,G,VS2,61.5,56,833,4.64,4.59,2.84
33598,0.37,Ideal,G,VS2,62.2,57,833,4.64,4.59,2.87
33599,0.37,Premium,G,VS2,61.3,60,833,4.63,4.6,2.83
33600,0.37,Ideal,G,VS2,60.8,57,833,4.66,4.61,2.82
33601,0.31,Very Good,G,SI1,58.8,62,462,4.39,4.42,2.59
33602,0.31,Very Good,G,SI1,63,56,462,4.3,4.34,2.72
33603,0.31,Very Good,G,SI1,61.7,55,462,4.37,4.38,2.7
33604,0.31,Very Good,D,SI2,61.5,60,462,4.31,4.34,2.66
33605,0.31,Ideal,D,SI2,61.3,56,462,4.36,4.41,2.69
33606,0.31,Good,D,SI2,63.1,54,462,4.33,4.38,2.75
33607,0.31,Very Good,G,SI1,62.4,55,462,4.31,4.34,2.7
33608,0.31,Ideal,D,SI2,62.3,56,462,4.35,4.38,2.72
33609,0.31,Ideal,D,SI2,62,56,462,4.33,4.35,2.69
33610,0.31,Ideal,D,SI2,62.6,57,462,4.27,4.35,2.7
33611,0.31,Good,G,SI1,63.2,57,462,4.27,4.3,2.71
33612,0.31,Very Good,D,SI2,62.9,59,462,4.28,4.31,2.7
33613,0.31,Good,D,SI2,63.9,57,462,4.28,4.33,2.75
33614,0.31,Very Good,G,SI1,60.4,58,462,4.39,4.42,2.66
33615,0.31,Good,D,SI2,63.7,55,462,4.32,4.35,2.76
33616,0.31,Premium,G,SI1,60.7,60,462,4.34,4.36,2.64
33617,0.31,Premium,G,SI1,62.6,58,462,4.29,4.34,2.7
33618,0.31,Premium,G,SI1,61.4,58,462,4.31,4.35,2.66
33619,0.31,Good,G,SI1,63.1,59,462,4.29,4.33,2.72
33620,0.31,Very Good,G,SI1,61.9,56,462,4.34,4.38,2.7
33621,0.27,Very Good,E,VS1,62.3,54,463,4.17,4.21,2.61
33622,0.33,Ideal,G,SI2,61.4,54,463,4.44,4.48,2.74
33623,0.33,Ideal,G,SI2,61.2,56,463,4.48,4.51,2.75
33624,0.33,Ideal,G,SI2,61.7,55,463,4.46,4.48,2.76
33625,0.33,Ideal,I,SI1,61,57,463,4.45,4.47,2.72
33626,0.33,Ideal,I,SI1,61.3,56,463,4.44,4.47,2.73
33627,0.33,Very Good,E,SI2,60,59,463,4.47,4.49,2.69
33628,0.33,Premium,E,SI2,59.7,58,463,4.48,4.53,2.69
33629,0.33,Premium,I,VS2,60.6,58,463,4.44,4.47,2.7
33630,0.33,Very Good,H,SI1,63,56,463,4.41,4.42,2.78
33631,0.37,Premium,G,VS2,62.8,60,833,4.59,4.55,2.87
33632,0.37,Premium,G,VS2,61.2,60,833,4.63,4.58,2.82
33633,0.37,Premium,E,SI1,60.6,54,833,4.68,4.63,2.82
33634,0.37,Premium,E,SI1,59.3,58,833,4.75,4.73,2.81
33635,0.37,Ideal,E,SI1,61.9,56,833,4.6,4.57,2.84
33636,0.37,Premium,E,SI1,61.8,58,833,4.64,4.59,2.85
33637,0.37,Ideal,E,SI1,62.7,54,833,4.6,4.55,2.87
33638,0.38,Premium,G,VS1,61,58,833,4.67,4.71,2.86
33639,0.38,Premium,G,VS1,60.6,58,833,4.64,4.67,2.82
33640,0.38,Premium,G,VS1,61.9,59,833,4.63,4.67,2.88
33641,0.38,Premium,G,VS1,61.9,58,833,4.62,4.66,2.87
33642,0.38,Ideal,G,VS1,61.8,56,833,4.64,4.65,2.87
33643,0.38,Premium,H,VVS2,62,58,833,4.62,4.64,2.87
33644,0.38,Ideal,H,VVS2,61.4,57,833,4.63,4.65,2.85
33645,0.38,Very Good,G,VS1,61.9,56,833,4.63,4.68,2.88
33646,0.38,Ideal,G,VS1,60.8,56,833,4.66,4.71,2.85
33647,0.44,Very Good,J,VVS2,63.6,58,834,4.8,4.83,3.06
33648,0.32,Very Good,F,VVS1,62.8,60,834,4.32,4.34,2.72
33649,0.41,Very Good,G,VS2,60.5,56,834,4.81,4.85,2.92
33650,0.32,Ideal,D,VVS2,61.7,57,834,4.39,4.42,2.72
33651,0.38,Ideal,H,SI1,61.2,56,834,4.68,4.63,2.85
